Accuracy,Kappa,degree,scale,C,Resample
0.5409836065573771,0.006366956465531244,3,0.01,1,Training1032
0.42896174863387976,-0.1570715474209652,1,0.1,1,Training1032
0.48633879781420764,-0.065634195446802,2,0.1,1,Training1032
0.5437158469945356,0.016287378890784614,3,0.1,1,Training1032
0.5355191256830601,0,1,0.001,0.25,Training1033
0.5355191256830601,0,2,0.001,0.25,Training1033
0.5355191256830601,0,3,0.001,0.25,Training1033
0.5355191256830601,0,1,0.01,0.25,Training1033
0.4262295081967213,-0.09605841081512759,2,0.01,0.25,Training1033
0.5382513661202186,0.012074748442740844,3,0.01,0.25,Training1033
0.5327868852459017,-0.0037850842020848304,1,0.1,0.25,Training1033
0.5519125683060109,0.04249617151607955,2,0.1,0.25,Training1033
0.5846994535519126,0.1305869850596986,3,0.1,0.25,Training1033
0.5355191256830601,0,1,0.001,0.5,Training1033
0.5546448087431693,0.059645030106238645,2,0.001,0.5,Training1033
0.5710382513661202,0.11101828645688278,3,0.001,0.5,Training1033
0.5327868852459017,-4.4758464145255823e-4,1,0.01,0.5,Training1033
0.5819672131147541,0.12734922861150064,2,0.01,0.5,Training1033
0.47540983606557374,-0.08150701797586801,3,0.01,0.5,Training1033
0.4207650273224044,-0.1403209687849039,1,0.1,0.5,Training1033
0.5792349726775956,0.11627469426152387,2,0.1,0.5,Training1033
0.5710382513661202,0.10598375704017168,3,0.1,0.5,Training1033
0.4098360655737705,-0.15477651183172644,1,0.001,1,Training1033
0.5355191256830601,0,2,0.001,1,Training1033
0.5327868852459017,-0.002113555576904667,3,0.001,1,Training1033
0.5437158469945356,0.03180738159353723,1,0.01,1,Training1033
0.546448087431694,0.0316225693337584,2,0.01,1,Training1033
0.5519125683060109,0.04249617151607955,3,0.01,1,Training1033
0.546448087431694,0.0308192955589588,1,0.1,1,Training1033
0.5819672131147541,0.1115095357471519,2,0.1,1,Training1033
0.5628415300546448,0.08631342445234959,3,0.1,1,Training1033
0.5273224043715847,-0.01092058626305192,1,0.001,0.25,Training1034
0.5382513661202186,0.021452301850972966,2,0.001,0.25,Training1034
0.42349726775956287,-0.1534187651223228,3,0.001,0.25,Training1034
0.5355191256830601,0.0062290368950645115,1,0.01,0.25,Training1034
0.5355191256830601,0.011533695548565554,2,0.01,0.25,Training1034
0.5327868852459017,7.663569307406021e-4,3,0.01,0.25,Training1034
0.5327868852459017,0.0030583962534645546,1,0.1,0.25,Training1034
0.5737704918032787,0.10990552801421745,2,0.1,0.25,Training1034
0.5655737704918032,0.10052860984883606,3,0.1,0.25,Training1034
0.5409836065573771,0.029821073558648048,1,0.001,0.5,Training1034
0.5628415300546448,0.08227550540667587,2,0.001,0.5,Training1034
0.5382513661202186,0.017722725107193846,3,0.001,0.5,Training1034
0.5437158469945356,0.03523060895918186,1,0.01,0.5,Training1034
0.5819672131147541,0.126041764210132,2,0.01,0.5,Training1034
0.5327868852459017,0,3,0.01,0.5,Training1034
0.5382513661202186,0.022194821208384834,1,0.1,0.5,Training1034
0.5792349726775956,0.12065899092015352,2,0.1,0.5,Training1034
0.5655737704918032,0.09717955878246286,3,0.1,0.5,Training1034
0.5,-0.05004232903771982,1,0.001,1,Training1034
0.5437158469945356,0.0366903073286053,2,0.001,1,Training1034
0.453551912568306,-0.10959527057753517,3,0.001,1,Training1034
0.5437158469945356,0.02934730824201997,1,0.01,1,Training1034
0.5355191256830601,0.007750454501961579,2,0.01,1,Training1034
0.5327868852459017,0,3,0.01,1,Training1034
0.5327868852459017,0.00153154015506866,1,0.1,1,Training1034
0.5710382513661202,0.09982141178682194,2,0.1,1,Training1034
0.5300546448087432,-0.0054623862002876845,3,0.1,1,Training1034
0.5355191256830601,0.005816183049980946,1,0.001,0.25,Training1035
0.4426229508196721,-0.10744586176208848,2,0.001,0.25,Training1035
0.5491803278688525,0.04497580415599213,3,0.001,0.25,Training1035
0.5437158469945356,0.025385081481009108,1,0.01,0.25,Training1035
0.5355191256830601,0,2,0.01,0.25,Training1035
0.5409836065573771,0.0166954519286128,3,0.01,0.25,Training1035
0.5491803278688525,0.037057116433332364,1,0.1,0.25,Training1035
0.5792349726775956,0.11627469426152387,2,0.1,0.25,Training1035
0.41530054644808745,-0.1599431313310822,3,0.1,0.25,Training1035
0.48360655737704916,-0.07103706685659436,1,0.001,0.5,Training1035
0.5710382513661202,0.09942638623326941,2,0.001,0.5,Training1035
0.5355191256830601,0,3,0.001,0.5,Training1035
0.5573770491803278,0.06503090702661783,1,0.01,0.5,Training1035
0.5491803278688525,0.0394464768570065,2,0.01,0.5,Training1035
0.5382513661202186,0.00712703457574865,3,0.01,0.5,Training1035
0.5081967213114754,-0.038003403289846915,1,0.1,0.5,Training1035
0.5710382513661202,0.0964810214157676,2,0.1,0.5,Training1035
0.5163934426229508,-0.02448050099629944,3,0.1,0.5,Training1035
0.5601092896174863,0.07118312789634616,1,0.001,1,Training1035
0.5601092896174863,0.0727032385988102,2,0.001,1,Training1035
0.4972677595628415,-0.06631198935968088,3,0.001,1,Training1035
0.5437158469945356,0.03180738159353723,1,0.01,1,Training1035
0.5382513661202186,0.00795509222133138,2,0.01,1,Training1035
0.5491803278688525,0.03545759463344523,3,0.01,1,Training1035
0.546448087431694,0.034024421266853365,1,0.1,1,Training1035
0.5355191256830601,0,2,0.1,1,Training1035
0.5792349726775956,0.12624790723631166,3,0.1,1,Training1035
0.5382513661202186,0.01289457725575304,1,0.001,0.25,Training1036
0.5710382513661202,0.1045348293595137,2,0.001,0.25,Training1036
0.5792349726775956,0.131846466637915,3,0.001,0.25,Training1036
0.46174863387978143,-0.11189587638404848,1,0.01,0.25,Training1036
0.5355191256830601,8.350462487151945e-4,2,0.01,0.25,Training1036
0.5710382513661202,0.09942638623326941,3,0.01,0.25,Training1036
0.5519125683060109,0.044873018903952455,1,0.1,0.25,Training1036
0.5546448087431693,0.04872915138565539,2,0.1,0.25,Training1036
0.5792349726775956,0.1169946108534904,3,0.1,0.25,Training1036
0.5355191256830601,0,1,0.001,0.5,Training1036
0.5327868852459017,-0.002113555576904667,2,0.001,0.5,Training1036
0.4426229508196721,-0.10488930981413515,3,0.001,0.5,Training1036
0.43169398907103823,-0.1397089646086593,1,0.01,0.5,Training1036
0.4371584699453552,-0.14118786704607383,2,0.01,0.5,Training1036
0.5683060109289617,0.08661865049279753,3,0.01,0.5,Training1036
0.5519125683060109,0.0440820486686199,1,0.1,0.5,Training1036
0.5710382513661202,0.09942638623326941,2,0.1,0.5,Training1036
0.5710382513661202,0.11457980215106775,3,0.1,0.5,Training1036
0.48360655737704916,-0.07363029644575526,1,0.001,1,Training1036
0.5327868852459017,-0.002113555576904667,2,0.001,1,Training1036
0.5765027322404371,0.11017347931110198,3,0.001,1,Training1036
0.5355191256830601,0,1,0.01,1,Training1036
0.5601092896174863,0.0658232664320363,2,0.01,1,Training1036
0.5355191256830601,8.350462487151945e-4,3,0.01,1,Training1036
0.5409836065573771,0.023193747219927577,1,0.1,1,Training1036
0.5765027322404371,0.11450691474417,2,0.1,1,Training1036
0.5273224043715847,-0.016372917268612355,3,0.1,1,Training1036
0.48360655737704916,-0.07798036465638154,1,0.001,0.25,Training1037
0.5355191256830601,0,2,0.001,0.25,Training1037
0.5300546448087432,-0.009234320892650912,3,0.001,0.25,Training1037
0.5273224043715847,-0.01383418195792111,1,0.01,0.25,Training1037
0.5765027322404371,0.11162266278304982,2,0.01,0.25,Training1037
0.5437158469945356,0.026192524615237515,3,0.01,0.25,Training1037
0.5409836065573771,0.026410792323769732,1,0.1,0.25,Training1037
0.5683060109289617,0.09258096911875467,2,0.1,0.25,Training1037
0.5846994535519126,0.12418136020151134,3,0.1,0.25,Training1037
0.5355191256830601,0,1,0.001,0.5,Training1037
0.4453551912568306,-0.12767507512976975,2,0.001,0.5,Training1037
0.5655737704918032,0.09969367864104686,3,0.001,0.5,Training1037
0.5409836065573771,0.019955371373924148,1,0.01,0.5,Training1037
0.5355191256830601,0,2,0.01,0.5,Training1037
0.5355191256830601,0,3,0.01,0.5,Training1037
0.5437158469945356,0.0286068465719463,1,0.1,0.5,Training1037
0.5792349726775956,0.11120222025987131,2,0.1,0.5,Training1037
0.5683060109289617,0.10065318818040422,3,0.1,0.5,Training1037
0.5710382513661202,0.09869184678608393,1,0.001,1,Training1037
0.587431693989071,0.15113814394986633,2,0.001,1,Training1037
0.5409836065573771,0.0215772388772198,3,0.001,1,Training1037
0.5683060109289617,0.09258096911875467,1,0.01,1,Training1037
0.546448087431694,0.0316225693337584,2,0.01,1,Training1037
0.5819672131147541,0.12093811811246098,3,0.01,1,Training1037
0.5355191256830601,0,1,0.1,1,Training1037
0.5655737704918032,0.09312762973352025,2,0.1,1,Training1037
0.5765027322404371,0.12234289427271867,3,0.1,1,Training1037
0.5382513661202186,0,1,0.001,0.25,Training1038
0.5437158469945356,0.02854509043516966,2,0.001,0.25,Training1038
0.5601092896174863,0.10639653028418905,3,0.001,0.25,Training1038
0.5355191256830601,8.671355621928944e-4,1,0.01,0.25,Training1038
0.5819672131147541,0.12248096029084513,2,0.01,0.25,Training1038
0.5846994535519126,0.13164549058783126,3,0.01,0.25,Training1038
0.4426229508196721,-0.13467675754536346,1,0.1,0.25,Training1038
0.5765027322404371,0.10154888980393394,2,0.1,0.25,Training1038
0.5819672131147541,0.127838519764508,3,0.1,0.25,Training1038
0.5409836065573771,0.016160517136548192,1,0.001,0.5,Training1038
0.42896174863387976,-0.14446871540141848,2,0.001,0.5,Training1038
0.546448087431694,0.03047904764944306,3,0.001,0.5,Training1038
0.5382513661202186,0,1,0.01,0.5,Training1038
0.5546448087431693,0.054338522017563104,2,0.01,0.5,Training1038
0.5382513661202186,0,3,0.01,0.5,Training1038
0.5382513661202186,0,1,0.1,0.5,Training1038
0.587431693989071,0.13848791893998433,2,0.1,0.5,Training1038
0.5601092896174863,0.06094023904382444,3,0.1,0.5,Training1038
0.5437158469945356,0.02767967929750878,1,0.001,1,Training1038
0.5,-0.0579371347338494,2,0.001,1,Training1038
0.5437158469945356,0.02767967929750878,3,0.001,1,Training1038
0.5765027322404371,0.10866354523457869,1,0.01,1,Training1038
0.5027322404371585,-0.06012668300601583,2,0.01,1,Training1038
0.5382513661202186,0,3,0.01,1,Training1038
0.546448087431694,0.029611883085769133,1,0.1,1,Training1038
0.5737704918032787,0.10172744721689055,2,0.1,1,Training1038
0.5163934426229508,-0.030543094397251246,3,0.1,1,Training1038
0.5382513661202186,0.009607070804111776,1,0.001,0.25,Training1039
0.5573770491803278,0.06656171284634754,2,0.001,0.25,Training1039
0.5355191256830601,0,3,0.001,0.25,Training1039
0.5628415300546448,0.08109465227215662,1,0.01,0.25,Training1039
0.4344262295081967,-0.09707781864519692,2,0.01,0.25,Training1039
0.5327868852459017,-0.0037850842020848304,3,0.01,0.25,Training1039
0.46994535519125685,-0.09364795761197711,1,0.1,0.25,Training1039
0.5737704918032787,0.09965939195155794,2,0.1,0.25,Training1039
0.5846994535519126,0.13480559875583195,3,0.1,0.25,Training1039
0.5737704918032787,0.10987777500623595,1,0.001,0.5,Training1039
0.5683060109289617,0.10355304768400805,2,0.001,0.5,Training1039
0.5683060109289617,0.09479681923486305,3,0.001,0.5,Training1039
0.5300546448087432,-0.007554417413572476,1,0.01,0.5,Training1039
0.5327868852459017,-0.0012798771317952932,2,0.01,0.5,Training1039
0.5437158469945356,0.02457629823497491,3,0.01,0.5,Training1039
0.5355191256830601,0,1,0.1,0.5,Training1039
0.5710382513661202,0.09574166745349817,2,0.1,0.5,Training1039
0.5382513661202186,0.01043099862413215,3,0.1,0.5,Training1039
0.5327868852459017,-4.4758464145255823e-4,1,0.001,1,Training1039
0.5437158469945356,0.029408962428938895,2,0.001,1,Training1039
0.5792349726775956,0.13461892771602274,3,0.001,1,Training1039
0.4262295081967213,-0.14887892376681627,1,0.01,1,Training1039
0.4180327868852459,-0.16665170153542255,2,0.01,1,Training1039
0.5355191256830601,0,3,0.01,1,Training1039
0.546448087431694,0.03242451267677403,1,0.1,1,Training1039
0.5765027322404371,0.11162266278304982,2,0.1,1,Training1039
0.5163934426229508,-0.0261682242990654,3,0.1,1,Training1039
0.4672131147540984,-0.09627968418788975,1,0.001,0.25,Training1040
0.5382513661202186,9.045388467131e-4,2,0.001,0.25,Training1040
0.5382513661202186,0,3,0.001,0.25,Training1040
0.5382513661202186,0,1,0.01,0.25,Training1040
0.47540983606557374,-0.09209585677431402,2,0.01,0.25,Training1040
0.5655737704918032,0.08080871900173732,3,0.01,0.25,Training1040
0.5628415300546448,0.07461837489333438,1,0.1,0.25,Training1040
0.5355191256830601,-9.33045912293459e-4,2,0.1,0.25,Training1040
0.587431693989071,0.1414856929816385,3,0.1,0.25,Training1040
0.43169398907103823,-0.08838246647413732,1,0.001,0.5,Training1040
0.4426229508196721,-0.07346809673059775,2,0.001,0.5,Training1040
0.5655737704918032,0.10069541029207227,3,0.001,0.5,Training1040
0.5765027322404371,0.12859819974808756,1,0.01,0.5,Training1040
0.5601092896174863,0.06842255035254681,2,0.01,0.5,Training1040
0.587431693989071,0.14073820703380063,3,0.01,0.5,Training1040
0.5409836065573771,0.018798072319918264,1,0.1,0.5,Training1040
0.4726775956284153,-0.10113795791114577,2,0.1,0.5,Training1040
0.5792349726775956,0.12404811487893563,3,0.1,0.5,Training1040
0.4890710382513661,-0.06877166682282405,1,0.001,1,Training1040
0.4426229508196721,-0.1270037735849057,2,0.001,1,Training1040
0.5737704918032787,0.10645090613164711,3,0.001,1,Training1040
0.5819672131147541,0.1270771628994543,1,0.01,1,Training1040
0.5382513661202186,0,2,0.01,1,Training1040
0.5819672131147541,0.12248096029084513,3,0.01,1,Training1040
0.5382513661202186,0.0027087162619714674,1,0.1,1,Training1040
0.5546448087431693,0.044156759701348955,2,0.1,1,Training1040
0.5519125683060109,0.04130330618112109,3,0.1,1,Training1040
0.5327868852459017,-0.007274600057939138,1,0.001,0.25,Training1041
0.48360655737704916,-0.07831644583008583,2,0.001,0.25,Training1041
0.5382513661202186,9.045388467131e-4,3,0.001,0.25,Training1041
0.453551912568306,-0.12197664081419937,1,0.01,0.25,Training1041
0.5683060109289617,0.08780010726567164,2,0.01,0.25,Training1041
0.5846994535519126,0.13391661736774904,3,0.01,0.25,Training1041
0.5491803278688525,0.03416178869590241,1,0.1,0.25,Training1041
0.5573770491803278,0.05044681464398936,2,0.1,0.25,Training1041
0.5846994535519126,0.14140198166496892,3,0.1,0.25,Training1041
0.5628415300546448,0.08912739150723278,1,0.001,0.5,Training1041
0.45901639344262296,-0.10130391173520568,2,0.001,0.5,Training1041
0.5819672131147541,0.12093811811246098,3,0.001,0.5,Training1041
0.5382513661202186,0,1,0.01,0.5,Training1041
0.5573770491803278,0.06055708717558688,2,0.01,0.5,Training1041
0.5382513661202186,0.0027087162619714674,3,0.01,0.5,Training1041
0.5409836065573771,0.006366956465531244,1,0.1,0.5,Training1041
0.5819672131147541,0.1255504544176894,2,0.1,0.5,Training1041
0.5683060109289617,0.07555072417431317,3,0.1,0.5,Training1041
0.4808743169398907,-0.0835488796783945,1,0.001,1,Training1041
0.5382513661202186,0,2,0.001,1,Training1041
0.5792349726775956,0.11480353048339981,3,0.001,1,Training1041
0.4180327868852459,-0.1490434218671699,1,0.01,1,Training1041
0.5683060109289617,0.0821243770039045,2,0.01,1,Training1041
0.5355191256830601,-0.004552940036810817,3,0.01,1,Training1041
0.5491803278688525,0.04017928096888022,1,0.1,1,Training1041
0.5683060109289617,0.0853762692563185,2,0.1,1,Training1041
0.46994535519125685,-0.09112702461812709,3,0.1,1,Training1041
0.5546448087431693,0.05517721960026597,1,0.001,0.25,Training1042
0.5683060109289617,0.10905001078482722,2,0.001,0.25,Training1042
0.45901639344262296,-0.10885332190837581,3,0.001,0.25,Training1042
0.4344262295081967,-0.07412028241699059,1,0.01,0.25,Training1042
0.5382513661202186,0,2,0.01,0.25,Training1042
0.5382513661202186,9.045388467131e-4,3,0.01,0.25,Training1042
0.5382513661202186,0,1,0.1,0.25,Training1042
0.5710382513661202,0.0987483923586059,2,0.1,0.25,Training1042
0.5491803278688525,0.02981717700735788,3,0.1,0.25,Training1042
0.5519125683060109,0.04642074158802775,1,0.001,0.5,Training1042
0.4371584699453552,-0.12568306010928965,2,0.001,0.5,Training1042
0.505464480874317,-0.05571314741035874,3,0.001,0.5,Training1042
0.5601092896174863,0.06842255035254681,1,0.01,0.5,Training1042
0.4371584699453552,-0.13709166591258726,2,0.01,0.5,Training1042
0.42349726775956287,-0.1439194193452821,3,0.01,0.5,Training1042
0.43989071038251365,-0.14658149698951678,1,0.1,0.5,Training1042
0.5409836065573771,0.006366956465531244,2,0.1,0.5,Training1042
0.5710382513661202,0.0931729949815358,3,0.1,0.5,Training1042
0.5300546448087432,-0.012708728805379278,1,0.001,1,Training1042
0.5355191256830601,-0.0036455140820081,2,0.001,1,Training1042
0.5737704918032787,0.10879405612961626,3,0.001,1,Training1042
0.5792349726775956,0.12859837358152185,1,0.01,1,Training1042
0.5683060109289617,0.0821243770039045,2,0.01,1,Training1042
0.42896174863387976,-0.16995503349545762,3,0.01,1,Training1042
0.5409836065573771,0.01350874378309015,1,0.1,1,Training1042
0.5710382513661202,0.10425565081839427,2,0.1,1,Training1042
0.5573770491803278,0.06387950361552294,3,0.1,1,Training1042
0.5437158469945356,0.013174464787367982,1,0.001,0.25,Training1043
0.5409836065573771,0,2,0.001,0.25,Training1043
0.5710382513661202,0.08989831797016032,3,0.001,0.25,Training1043
0.5409836065573771,0,1,0.01,0.25,Training1043
0.5409836065573771,0,2,0.01,0.25,Training1043
0.5409836065573771,0,3,0.01,0.25,Training1043
0.5683060109289617,0.08016797098682944,1,0.1,0.25,Training1043
0.5710382513661202,0.07851438468199731,2,0.1,0.25,Training1043
0.45901639344262296,-0.10220843219565622,3,0.1,0.25,Training1043
0.5519125683060109,0.04157884652232207,1,0.001,0.5,Training1043
0.5519125683060109,0.03881629515757095,2,0.001,0.5,Training1043
0.5765027322404371,0.1065860342058016,3,0.001,0.5,Training1043
0.5792349726775956,0.13323491419081002,1,0.01,0.5,Training1043
0.5409836065573771,0,2,0.01,0.5,Training1043
0.5437158469945356,0.009335796946416309,3,0.01,0.5,Training1043
0.5409836065573771,0,1,0.1,0.5,Training1043
0.5901639344262295,0.14068369646882037,2,0.1,0.5,Training1043
0.5846994535519126,0.138930163447251,3,0.1,0.5,Training1043
0.5628415300546448,0.08853193873739235,1,0.001,1,Training1043
0.4344262295081967,-0.13623683973724468,2,0.001,1,Training1043
0.5409836065573771,0,3,0.001,1,Training1043
0.5846994535519126,0.12429165092557594,1,0.01,1,Training1043
0.5765027322404371,0.09978101494810997,2,0.01,1,Training1043
0.5901639344262295,0.13006274957216202,3,0.01,1,Training1043
0.5655737704918032,0.07301921055146689,1,0.1,1,Training1043
0.5737704918032787,0.10714955901670087,2,0.1,1,Training1043
0.5901639344262295,0.14709172259507816,3,0.1,1,Training1043
0.5519125683060109,0.036625686129746614,1,0.001,0.25,Training1044
0.5819672131147541,0.1371382785293845,2,0.001,0.25,Training1044
0.453551912568306,-0.12183908045977028,3,0.001,0.25,Training1044
0.5437158469945356,0.0010459909129540935,1,0.01,0.25,Training1044
0.4808743169398907,-0.084901244968642,2,0.01,0.25,Training1044
0.4726775956284153,-0.09384000743287185,3,0.01,0.25,Training1044
0.5437158469945356,0,1,0.1,0.25,Training1044
0.5437158469945356,0,2,0.1,0.25,Training1044
0.5983606557377049,0.16521334367726911,3,0.1,0.25,Training1044
0.5081967213114754,-0.04237207683301169,1,0.001,0.5,Training1044
0.4262295081967213,-0.13239237410495933,2,0.001,0.5,Training1044
0.5437158469945356,0,3,0.001,0.5,Training1044
0.5437158469945356,0.009335796946416309,1,0.01,0.5,Training1044
0.5437158469945356,0,2,0.01,0.5,Training1044
0.5437158469945356,0,3,0.01,0.5,Training1044
0.5519125683060109,0.03563510169981658,1,0.1,0.5,Training1044
0.5819672131147541,0.10537751222161859,2,0.1,0.5,Training1044
0.45081967213114754,-0.12800147198626144,3,0.1,0.5,Training1044
0.5601092896174863,0.060521029303912406,1,0.001,1,Training1044
0.5765027322404371,0.11715272806498792,2,0.001,1,Training1044
0.5437158469945356,0,3,0.001,1,Training1044
0.5628415300546448,0.06778311948804472,1,0.01,1,Training1044
0.5573770491803278,0.045432591686254235,2,0.01,1,Training1044
0.4180327868852459,-0.1723360101055672,3,0.01,1,Training1044
0.546448087431694,0.009617578978254536,1,0.1,1,Training1044
0.546448087431694,0.006508159727899896,2,0.1,1,Training1044
0.5846994535519126,0.13639044987425858,3,0.1,1,Training1044
0.5819672131147541,0.11644419199091148,1,0.001,0.25,Training1045
0.42896174863387976,-0.1160815897750156,2,0.001,0.25,Training1045
0.5491803278688525,0.034347116952892574,3,0.001,0.25,Training1045
0.5409836065573771,0,1,0.01,0.25,Training1045
0.5628415300546448,0.09276817252277368,2,0.01,0.25,Training1045
0.5491803278688525,0.025936320526468482,3,0.01,0.25,Training1045
0.5409836065573771,0,1,0.1,0.25,Training1045
0.5765027322404371,0.09547498325839465,2,0.1,0.25,Training1045
0.49453551912568305,-0.07445491764257836,3,0.1,0.25,Training1045
0.47540983606557374,-0.09376167351512914,1,0.001,0.5,Training1045
0.5792349726775956,0.10940462646947283,2,0.001,0.5,Training1045
0.5710382513661202,0.1118427153853287,3,0.001,0.5,Training1045
0.4672131147540984,-0.1124099878425138,1,0.01,0.5,Training1045
0.5710382513661202,0.08467934626780065,2,0.01,0.5,Training1045
0.5382513661202186,-0.004482120237747166,3,0.01,0.5,Training1045
0.5409836065573771,0,1,0.1,0.5,Training1045
0.5601092896174863,0.05321507760532126,2,0.1,0.5,Training1045
0.5655737704918032,0.06317009562445641,3,0.1,0.5,Training1045
0.5491803278688525,0.03619649525998273,1,0.001,1,Training1045
0.4262295081967213,-0.15218564490016198,2,0.001,1,Training1045
0.5519125683060109,0.03973891341908211,3,0.001,1,Training1045
0.5628415300546448,0.06584992343032153,1,0.01,1,Training1045
0.5710382513661202,0.08380369271979328,2,0.01,1,Training1045
0.5792349726775956,0.10001916075876591,3,0.01,1,Training1045
0.5737704918032787,0.09698234959195273,1,0.1,1,Training1045
0.5765027322404371,0.10911146706868934,2,0.1,1,Training1045
0.4344262295081967,-0.14968587817536205,3,0.1,1,Training1045
0.5519125683060109,0.0481144343302988,1,0.001,0.25,Training1046
0.5710382513661202,0.09557087543677391,2,0.001,0.25,Training1046
0.5710382513661202,0.12188636572022368,3,0.001,0.25,Training1046
0.5628415300546448,0.09699306090979164,1,0.01,0.25,Training1046
0.5355191256830601,-0.0036455140820081,2,0.01,0.25,Training1046
0.5737704918032787,0.10093534469183998,3,0.01,0.25,Training1046
0.5382513661202186,0,1,0.1,0.25,Training1046
0.5628415300546448,0.09150144279996263,2,0.1,0.25,Training1046
0.5901639344262295,0.14754200180118632,3,0.1,0.25,Training1046
0.5737704918032787,0.13744448137293414,1,0.001,0.5,Training1046
0.5409836065573771,0.006366956465531244,2,0.001,0.5,Training1046
0.546448087431694,0.02787289193254168,3,0.001,0.5,Training1046
0.4262295081967213,-0.0962147360013693,1,0.01,0.5,Training1046
0.5655737704918032,0.08080871900173732,2,0.01,0.5,Training1046
0.5382513661202186,0,3,0.01,0.5,Training1046
0.5573770491803278,0.06055708717558688,1,0.1,0.5,Training1046
0.5901639344262295,0.1468001118950672,2,0.1,0.5,Training1046
0.587431693989071,0.1488896417901252,3,0.1,0.5,Training1046
0.5382513661202186,0,1,0.001,1,Training1046
0.5655737704918032,0.07999494103139716,2,0.001,1,Training1046
0.5300546448087432,-0.012708728805379278,3,0.001,1,Training1046
0.5546448087431693,0.05012259975161593,1,0.01,1,Training1046
0.5765027322404371,0.1031397223890979,2,0.01,1,Training1046
0.5382513661202186,0.001807442791208101,3,0.01,1,Training1046
0.5573770491803278,0.05888701945969952,1,0.1,1,Training1046
0.5737704918032787,0.10645090613164711,2,0.1,1,Training1046
0.546448087431694,0.023498023080137487,3,0.1,1,Training1046
0.5382513661202186,0,1,0.001,0.25,Training1047
0.4672131147540984,-0.11060969157511438,2,0.001,0.25,Training1047
0.5628415300546448,0.09229004557150362,3,0.001,0.25,Training1047
0.4562841530054645,-0.11588785046728982,1,0.01,0.25,Training1047
0.5081967213114754,-0.052228078581696216,2,0.01,0.25,Training1047
0.5382513661202186,0,3,0.01,0.25,Training1047
0.5382513661202186,9.045388467131e-4,1,0.1,0.25,Training1047
0.5655737704918032,0.08485610945117135,2,0.1,0.25,Training1047
0.45901639344262296,-0.11458365375742097,3,0.1,0.25,Training1047
0.5081967213114754,-0.0429001108120945,1,0.001,0.5,Training1047
0.5655737704918032,0.08162105861187384,2,0.001,0.5,Training1047
0.5382513661202186,0,3,0.001,0.5,Training1047
0.5655737704918032,0.11221967963386704,1,0.01,0.5,Training1047
0.5382513661202186,0,2,0.01,0.5,Training1047
0.5655737704918032,0.07672536887196564,3,0.01,0.5,Training1047
0.5628415300546448,0.07133115544419398,1,0.1,0.5,Training1047
0.5737704918032787,0.09212911432660185,2,0.1,0.5,Training1047
0.5983606557377049,0.16277115558183683,3,0.1,0.5,Training1047
0.43989071038251365,-0.14169633890258382,1,0.001,1,Training1047
0.5437158469945356,0.021578357611653595,2,0.001,1,Training1047
0.5327868852459017,-0.0063675832127351225,3,0.001,1,Training1047
0.42896174863387976,-0.10735690089464096,1,0.01,1,Training1047
0.5355191256830601,-0.005462008338450541,2,0.01,1,Training1047
0.42896174863387976,-0.16001941099754333,3,0.01,1,Training1047
0.5819672131147541,0.12401839627068785,1,0.1,1,Training1047
0.5710382513661202,0.1150706871592692,2,0.1,1,Training1047
0.5546448087431693,0.04501360653113474,3,0.1,1,Training1047
0.5382513661202186,0.01697339563268816,1,0.001,0.25,Training1048
0.5355191256830601,0,2,0.001,0.25,Training1048
0.5327868852459017,-0.0037850842020848304,3,0.001,0.25,Training1048
0.5355191256830601,0,1,0.01,0.25,Training1048
0.5819672131147541,0.13157160137712845,2,0.01,0.25,Training1048
0.5846994535519126,0.13480559875583195,3,0.01,0.25,Training1048
0.5819672131147541,0.12308559616649435,1,0.1,0.25,Training1048
0.5655737704918032,0.08721021426106587,2,0.1,0.25,Training1048
0.4726775956284153,-0.09194620497758536,3,0.1,0.25,Training1048
0.546448087431694,0.03879255790406293,1,0.001,0.5,Training1048
0.5765027322404371,0.13211761466205657,2,0.001,0.5,Training1048
0.5355191256830601,0,3,0.001,0.5,Training1048
0.5409836065573771,0.019142419601837806,1,0.01,0.5,Training1048
0.44808743169398907,-0.1351102376711909,2,0.01,0.5,Training1048
0.5819672131147541,0.12805580642147535,3,0.01,0.5,Training1048
0.5382513661202186,0.006297593419657436,1,0.1,0.5,Training1048
0.5355191256830601,0.006641547991570346,2,0.1,0.5,Training1048
0.592896174863388,0.16238134734125884,3,0.1,0.5,Training1048
0.43989071038251365,-0.13609521213773057,1,0.001,1,Training1048
0.5655737704918032,0.08869679601616076,2,0.001,1,Training1048
0.5355191256830601,0,3,0.001,1,Training1048
0.5792349726775956,0.12483696664803418,1,0.01,1,Training1048
0.5846994535519126,0.1298798798798799,2,0.01,1,Training1048
0.5737704918032787,0.09818043972706593,3,0.01,1,Training1048
0.5355191256830601,0.009109440693081807,1,0.1,1,Training1048
0.5792349726775956,0.1255430060816681,2,0.1,1,Training1048
0.5792349726775956,0.13323491419081002,3,0.1,1,Training1048
0.4371584699453552,-0.1493292682926829,1,0.001,0.25,Training1049
0.546448087431694,0.034024421266853365,2,0.001,0.25,Training1049
0.4262295081967213,-0.13302671148062986,3,0.001,0.25,Training1049
0.5737704918032787,0.1233802124915555,1,0.01,0.25,Training1049
0.43989071038251365,-0.13699045309895455,2,0.01,0.25,Training1049
0.42896174863387976,-0.16931119875263695,3,0.01,0.25,Training1049
